start_pos,n_gram_size,word,vicinity,neighbour,context,level,author_id,text_name,url
14627,6,мопсов,счесу_МОПСОВ_впжпс,счесу,мало отличались по существу отъ взглядовъ Виклефа. П,word,kowalewskij_m_m,text_1895_05_engl_oldorfo,http://az.lib.ru/k/kowalewskij_m_m/text_1895_05_engl_oldorfo.shtml
8301,6,кокков,носит_КОККОВ_звутп,носит,"кровной организаціи, которая, какъ онъ вѣрно замѣчаетъ,",word,kowalewskij_m_m,text_1896_maurer_oldorfo,http://az.lib.ru/k/kowalewskij_m_m/text_1896_maurer_oldorfo.shtml
61235,6,мопсов,счесу_МОПСОВ_вогпб,счесу,"мало отличались по существу отъ взглядовъ Виклефа"". ",word,kowalewskij_m_m,text_1897_novoe_sochinenie_oldorfo,http://az.lib.ru/k/kowalewskij_m_m/text_1897_novoe_sochinenie_oldorfo.shtml
51726,7,обоюдна,нспмп_ОБОЮДНА_своим,своим,открытъ былъ отдѣлъ юридическихъ древностей на археологическомъ съѣздѣ въ ,word,kowalewskij_m_m,text_1895_moe_skitalchestvo_oldorfo,http://az.lib.ru/k/kowalewskij_m_m/text_1895_moe_skitalchestvo_oldorfo.shtml
4550,6,вспомн,скопо_ВСПОМН_пнпот,скопо,"вещи, созданной по общему мнению на пользу; но",word,kozelxskij_j_p,text_1788_rassuzhdenia_dvuh_indeytzev,http://az.lib.ru/k/kozelxskij_j_p/text_1788_rassuzhdenia_dvuh_indeytzev.shtml
44474,6,обсчет,нмбпч_ОБСЧЕТ_косно,косно,"он был старше, чем ее товарищи, которых он",word,kozyrew_m_j,text_1928_podzemnye_vody,http://az.lib.ru/k/kozyrew_m_j/text_1928_podzemnye_vody.shtml
44506,6,косном,бсчет_КОСНОМ_бпчуе,обсчет,"которых она скромно называла -- ""огольцами"", может быть, пото",word,kozyrew_m_j,text_1928_podzemnye_vody,http://az.lib.ru/k/kozyrew_m_j/text_1928_podzemnye_vody.shtml
1529821,6,обнови,ялнсо_ОБНОВИ_волен,волен,"один, без нее, один всегда и вечно, он ",word,krasheninnikow_n_a,text_1925_tzelomudrie,http://az.lib.ru/k/krasheninnikow_n_a/text_1925_tzelomudrie.shtml
7638,6,кордит,нпиоо_КОРДИТ_конок,конок,которые от русских другим и третьим Курильским,word,krasheninnikow_s_p,text_0050,http://az.lib.ru/k/krasheninnikow_s_p/text_0050.shtml
254290,6,искони,отпус_ИСКОНИ_кшнул,отпус,"и скажет, какого оленя нет и какою шерс",word,krasheninnikow_s_p,text_0080,http://az.lib.ru/k/krasheninnikow_s_p/text_0080.shtml
440346,6,ватном,спосо_ВАТНОМ_пчтвв,спосо,"вещах. -- Алексей, ты не обманешь меня... Признайся,",word,krashewskij_i_i,text_0060,http://az.lib.ru/k/krashewskij_i_i/text_0060.shtml
26168,6,свином,одинн_СВИНОМ_нбунд,одинн,снимал вооружения и не отвязывал меча. Не было у ,word,krashewskij_i_i,text_0090,http://az.lib.ru/k/krashewskij_i_i/text_0090.shtml
138966,6,бочков,носов_БОЧКОВ_спппс,носов,"боязни, обнимающей человека, когда он веселый, счастливый",word,krashewskij_i_i,text_0190,http://az.lib.ru/k/krashewskij_i_i/text_0190.shtml
254287,6,донгов,нподм_ДОНГОВ_обсев,обсев,".. Дрогнула рука и затрепетали уста... Орденский вышел. На улице с ним снова сделалось дурно. Голова у него горела, сердце сильно билось, в глазах кружилось. Он не мог идти и нанял извозчика. В кухне дожидался его ровинский слуга. Он немедл",sentence,krashewskij_i_i,text_0220,http://az.lib.ru/k/krashewskij_i_i/text_0220.shtml
366242,6,кобуру,нфачж_КОБУРУ_всоси,всоси,"китайцы? Они бежали, увидев русских у ворот с од",word,krasnickij_a_i,text_1901_v_pasti_drakona,http://az.lib.ru/k/krasnickij_a_i/text_1901_v_pasti_drakona.shtml
808356,6,панков,птбсг_ПАНКОВ_мисок,мисок,по адресу на коробке. Он выбросил монокль и ,word,krasnow_p_n,text_0030,http://az.lib.ru/k/krasnow_p_n/text_0030.shtml
461804,6,искрил,ебрчл_ИСКРИЛ_вскип,вскип,"и снег, края рва и люди вернули св",word,krasnow_p_n,text_0230,http://az.lib.ru/k/krasnow_p_n/text_0230.shtml
310829,6,навоза,ворон_НАВОЗА_дниаф,ворон,".. Но временами страхъ охватывалъ Нордекова... А что, если собрали головку эмиграцiи и притомъ головку молодую, не ту, что сама опадетъ, и правда, отвезутъ ее вмѣсто острововъ Галапагосъ въ Одессу, или въ Новороссiйскъ?... Вѣдь и Ранцевъ могъ быть обманутъ, какъ былъ обманутъ Кутеповъ. Очень подозрительно было и то, что въ ротѣ два рзвода были иностранцы. Зачѣмъ?... А вотъ, чтобы связать и укротить непокорныхъ... Да, пои",sentence,krasnow_p_n,text_0340oldorfo,http://az.lib.ru/k/krasnow_p_n/text_0340oldorfo.shtml
391398,6,накипе,нднмп_НАКИПЕ_осади,осади,начальника абиссинского конвоя и предложил ему обеспечить,word,krasnow_p_n,text_0260,http://az.lib.ru/k/krasnow_p_n/text_0260.shtml
23178,6,копием,сивки_КОПИЕМ_кдбдт,сивки,кто открыл путь из Европы морем к двинским,word,krestinin_w_w,text_1792_arhangelsk,http://az.lib.ru/k/krestinin_w_w/text_1792_arhangelsk.shtml
113893,6,комдив,имаму_КОМДИВ_дормэ,имаму,"какія онѣ милыя, добрыя и воспитанныя дѣвушки, о",word,krestowskaja_m_w,text_1890_01_zhenskaya_zhizn_oldorfo,http://az.lib.ru/k/krestowskaja_m_w/text_1890_01_zhenskaya_zhizn_oldorfo.shtml
913370,6,стоков,бисос_СТОКОВ_сбоит,сбоит,"с товарищами, от которых одно время совсем был",word,krestowskij_w_w,text_0110,http://az.lib.ru/k/krestowskij_w_w/text_0110.shtml
254091,6,вкусов,обкос_ВКУСОВ_бфкпн,обкос,"в кресле у стола, одетый в богатый фр",word,krestowskij_w_w,text_0060,http://az.lib.ru/k/krestowskij_w_w/text_0060.shtml
375221,6,суннит,гктнт_СУННИТ_динод,динод,сшто ув насш на Ильяново: там другий инт,word,krestowskij_w_w,text_0060,http://az.lib.ru/k/krestowskij_w_w/text_0060.shtml
929136,6,мясист,пинвв_МЯСИСТ_возок,возок,"многих японских Сафо известных своим талантом, в особенно",word,krestowskij_w_w,text_0140,http://az.lib.ru/k/krestowskij_w_w/text_0140.shtml
293995,6,вступи,нобсд_ВСТУПИ_гробе,гробе,Вместе с темным ужасом поднимались из глубины ры,word,krinickij_mark,text_1915_masqarad_chuvstva,http://az.lib.ru/k/krinickij_mark/text_1915_masqarad_chuvstva.shtml
20080,7,снискав,тоспе_СНИСКАВ_репер,репер,своей новой и странной красотой. - А! - воскликнул радостно Е,word,krjukow_f_d,text_1896_kazachka,http://az.lib.ru/k/krjukow_f_d/text_1896_kazachka.shtml
72051,6,хрипом,фбммп_ХРИПОМ_ослоп,ослоп,"Христа ради и помни обо мне, об своем Л",word,krjukow_f_d,text_1915_v_glubokom_tylu,http://az.lib.ru/k/krjukow_f_d/text_1915_v_glubokom_tylu.shtml
160982,6,подпис,пипсн_ПОДПИС_кроле,кроле,"Проводники остались далеко позади, и слонъ, казалось, ",word,kroker_b,text_1886_a_bird_of_passage-oldorfo,http://az.lib.ru/k/kroker_b/text_1886_a_bird_of_passage-oldorfo.shtml
42949,6,скотов,побои_СКОТОВ_тнсич,побои,"считалась крайне ответственной, то она возлагалась только на ",word,krolx_m_a,text_1942_stranitzy_moey_zhizni,http://az.lib.ru/k/krolx_m_a/text_1942_stranitzy_moey_zhizni.shtml
117747,6,посиде,ниовп_ПОСИДЕ_стопе,стопе,преступником: оно сделало или допустило его сделаться ,word,krosbi_e,text_1906_tolstoy_kak_shkolnyj_uchitel,http://az.lib.ru/k/krosbi_e/text_1906_tolstoy_kak_shkolnyj_uchitel.shtml
503400,6,консов,соетс_КОНСОВ_сипну,сипну,"которое обратило на себя. особенное вниманіе свѣта, и п",word,kruzenshtern_i_f,text_0030oldorfo,http://az.lib.ru/k/kruzenshtern_i_f/text_0030oldorfo.shtml
139795,6,паяном,квакм_ПАЯНОМ_увита,увита," Притом и в храбрости за чудо почитался: Где б ни завидел червяка, Тотчас в него впивался И даже хаживал один на паука. А тем вошел в такую славу Он в муравейнике своем, Что только и речей там было, что о нем. Я лишние хвалы считаю за отраву; Но этот Муравей был не такого нраву: Он их любил, Своим их чванством мерил И всем им верил: А ими наконец так голову набил, Что вздумал в город показаться, Чтоб силой там повеличаться. На самый крупный с сеном воз Он к мужику спесиво всполз И въехал в город очень пышно; Но, ах, какой для гордости удар! Он думал, на него сбежится весь базар, Как на пожар; А про него совсем не слышно: У всякого забота там своя. Мой Муравей, то взяв листок, потянет, То припадет он, то привстанет: Никто не видит Муравья. Уставши, ",sentence,krylow_i_a,text_0030,http://az.lib.ru/k/krylow_i_a/text_0030.shtml
305298,6,крикам,нуичн_КРИКАМ_тамто,тамто,"конец роскоши и кокетству. А между тем, а меж",word,kryzhanowskaja_w_i,text_0070,http://az.lib.ru/k/kryzhanowskaja_w_i/text_0070.shtml
72612,6,покоем,соску_ПОКОЕМ_ивгдм,соску,подъезда оторвал князя от его мыслей. - Иди в гост,word,kryzhanowskaja_w_i,text_0110,http://az.lib.ru/k/kryzhanowskaja_w_i/text_0110.shtml
157424,6,оптово,ретун_ОПТОВО_уноси,уноси,оставив потомства. Таким образом вы оказываете услугу наш,word,kryzhanowskaja_w_i,text_1908_benediktinskoe_abbatstvo,http://az.lib.ru/k/kryzhanowskaja_w_i/text_1908_benediktinskoe_abbatstvo.shtml
157471,6,уносим,птово_УНОСИМ_зчяви,оптово,"услугу нашему обожаемому сюзерену и мне, за что я в",word,kryzhanowskaja_w_i,text_1908_benediktinskoe_abbatstvo,http://az.lib.ru/k/kryzhanowskaja_w_i/text_1908_benediktinskoe_abbatstvo.shtml
4909,6,аносов,пствб_АНОСОВ_стони,стони,"актрисы, но от суждений о возможной судьбе теа",word,krzhizhanowskij_s_d,text_0320,http://az.lib.ru/k/krzhizhanowskij_s_d/text_0320.shtml
6122,6,заслон,приис_ЗАСЛОН_атснв,приис,"записокъ автора сохранилось лишь очень-немногое, а тетрадям",word,kudrjawcew_p_n,text_1855_06_dant_oldorfo,http://az.lib.ru/k/kudrjawcew_p_n/text_1855_06_dant_oldorfo.shtml
6122,7,заслона,приис_ЗАСЛОНА_тснвм,приис,"записокъ автора сохранилось лишь очень-немногое, а тетрадями ",word,kudrjawcew_p_n,text_1855_06_dant_oldorfo,http://az.lib.ru/k/kudrjawcew_p_n/text_1855_06_dant_oldorfo.shtml
15582,6,кикино,всепо_КИКИНО_кнсуч,всепо,"крепостью, и каждый из них обратился к нему с у",word,kudrjawcew_p_n,text_1858_04_obozrenie,http://az.lib.ru/k/kudrjawcew_p_n/text_1858_04_obozrenie.shtml
6122,6,заслон,приис_ЗАСЛОН_атснв,приис,"записокъ автора сохранилось лишь очень-немногое, а тетрадям",word,kudrjawcew_p_n,http://az.lib.ru/k/kudrjawcew_p_n/text_1855_06_dant_oldorfo,http://az.lib.ru/k/kudrjawcew_p_n/text_1855_06_dant_oldorfo.shtml
6122,7,заслона,приис_ЗАСЛОНА_тснвм,приис,"записокъ автора сохранилось лишь очень-немногое, а тетрадями ",word,kudrjawcew_p_n,http://az.lib.ru/k/kudrjawcew_p_n/text_1855_06_dant_oldorfo,http://az.lib.ru/k/kudrjawcew_p_n/text_1855_06_dant_oldorfo.shtml
1090,6,слежке,галке_СЛЕЖКЕ_сгелэ,галке,"сестра. ЛУИЗА, его жена. КАРЛЪ, его сынъ. ГОТГ",word,kukolxnik_n_w,text_1837_leyzevitz_oldorfo,http://az.lib.ru/k/kukolxnik_n_w/text_1837_leyzevitz_oldorfo.shtml
266581,6,вторим,опрок_ВТОРИМ_сркти,опрок,"Всего такимъ образомъ 35,776 ружей и множество старыхъ ру",word,kupchinskij_f_p,text_1907_geroi_oldorfo,http://az.lib.ru/k/kupchinskij_f_p/text_1907_geroi_oldorfo.shtml
183009,6,сносив,потов_СНОСИВ_тптсз,потов,"своихъ надеждахъ, онъ сѣлъ, и въ теченіе по",word,kuper_d_f,text_0017_1841_the_deerslayer_kokovtzov_oldorfo,http://az.lib.ru/k/kuper_d_f/text_0017_1841_the_deerslayer_kokovtzov_oldorfo.shtml
418028,6,вносим,канон_ВНОСИМ_ифндк,канон,"Вода не оставляетъ слѣда, и Минго или Францу",word,kuper_d_f,text_1840_the_pathfinder-katkov-oldorfo,http://az.lib.ru/k/kuper_d_f/text_1840_the_pathfinder-katkov-oldorfo.shtml
312871,6,роется,линзу_РОЕТСЯ_дэвфм,линзу,"распространявшийся от его тела, служили ясными доказатель",word,kuper_d_f,text_5_1827_the_prairie,http://az.lib.ru/k/kuper_d_f/text_5_1827_the_prairie.shtml
46495,6,слизка,омоем_СЛИЗКА_оисхд,омоем,"семнадцать лет, и знаешь, Корни, Аннеке одна из са",word,kuper_d_f,text_1845_satanstoe,http://az.lib.ru/k/kuper_d_f/text_1845_satanstoe.shtml
169890,6,годков,тккнп_ГОДКОВ_полип,полип,"гости? - О, да, конечно, она всех принимает ",word,kuper_d_f,text_1846_krasnokozhie,http://az.lib.ru/k/kuper_d_f/text_1846_krasnokozhie.shtml
130643,6,коптов,бемто_КОПТОВ_снопе,снопе,которое он почему-то обвинял в своем несч,word,kuprin_a_i,text_0100,http://az.lib.ru/k/kuprin_a_i/text_0100.shtml
278818,6,ренонс,игран_РЕНОНС_пдвдл,игран,ремонт его не оказывалось нужных сумм. Приходилос,word,kuprin_a_i,text_0150,http://az.lib.ru/k/kuprin_a_i/text_0150.shtml
278818,6,ренонс,игран_РЕНОНС_пдвдл,игран,ремонт его не оказывалось нужных сумм. Приходилос,word,kuprin_a_i,http://az.lib.ru/k/kuprin_a_i/text_0150,http://az.lib.ru/k/kuprin_a_i/text_0150.shtml
40690,7,силикон,мотто_СИЛИКОН_лдмис,мотто,"себя и лошадями, И кладетъ отраву на лисицъ Дав",word,kurganow_n_g,text_1793_pismovnik2_oldorfo,http://az.lib.ru/k/kurganow_n_g/text_1793_pismovnik2_oldorfo.shtml
335406,6,наддам,казна_НАДДАМ_бвапа,казна,"невольникъ. Аргументъ , доводъ, доказаніе. Арей , Марсъ, Богъ войнф",word,kurganow_n_g,text_1793_pismovnik2_oldorfo,http://az.lib.ru/k/kurganow_n_g/text_1793_pismovnik2_oldorfo.shtml
38567,6,глебов,сонин_ГЛЕБОВ_изеах,сонин,"глазами, лет ему было около восемнадцати и звали ег",word,kuzmin_m_a,text_0272,http://az.lib.ru/k/kuzmin_m_a/text_0272.shtml
202675,6,вспоми,сомов_ВСПОМИ_япвсп,сомов,"вероятно, сейчас придет. Он молчал, и я прошла в",word,kuzminskaja_t_a,text_moya_zhizn_doma_i_v_yasnoy_polyane,http://az.lib.ru/k/kuzminskaja_t_a/text_moya_zhizn_doma_i_v_yasnoy_polyane.shtml
4546,6,отсоси,обвин_ОТСОСИ_вджуп,обвин,"остальное творчество Сумарокова, он старается и в других ж",word,kuzxmin_b_a,text_1938_sumarokov,http://az.lib.ru/k/kuzxmin_b_a/text_1938_sumarokov.shtml
42726,6,застит,панки_ЗАСТИТ_тмпсо,панки,заданному акту самоотречения. Так и только так можно ,word,kuzxminakarawaewa_e_j,text_1929_solovieiv,http://az.lib.ru/k/kuzxminakarawaewa_e_j/text_1929_solovieiv.shtml
1469,6,отчето,нэпом_ОТЧЕТО_бнчер,нэпом,"о том, что его трон останется без наслед",word,labule_e,text_1864_les_trois_citrons-riga,http://az.lib.ru/l/labule_e/text_1864_les_trois_citrons-riga.shtml
162483,6,огород,пнсув_ОГОРОД_вруно,врунов,"оборванный, грязный. Одинъ разъ онъ даже вернулся р",word,ladenburg_m,text_1906_prikluchenia_fritza_stagarta_oldorfo,http://az.lib.ru/l/ladenburg_m/text_1906_prikluchenia_fritza_stagarta_oldorfo.shtml
162524,6,врунов,город_ВРУНОВ_пэрзе,город,вернулся раненый ударомъ н ожа въ плечо. Эта,word,ladenburg_m,text_1906_prikluchenia_fritza_stagarta_oldorfo,http://az.lib.ru/l/ladenburg_m/text_1906_prikluchenia_fritza_stagarta_oldorfo.shtml
42701,6,попову,оптом_ПОПОВУ_кспса,оптом," Періандеръ съ напряженіемъ всѣхъ силъ своихъ поплылъ къ огню, вдали свѣтившемуся на одной рыбачей лодкѣ. Онъ достигъ до своей цѣли и былъ принятъ рыбаками. Поутру, лодка пристала къ берегу, и гордый обладатель Коринѳа, измокшій, дрожащій отъ холода, безъ помощи и пристанища очутился на незнакомомъ берегу Самосскомъ. Онъ пошелъ впередъ, желая найти гостепріимную хижину. Въ то время Агатонъ трудился на полѣ съ своими работниками. Увидѣвъ подходящаго странника, онъ побѣжалъ къ нему на встрѣчу. ""Кто ты, ",sentence,lafonten_a,text_1805_mschenie_oldorfo,http://az.lib.ru/l/lafonten_a/text_1805_mschenie_oldorfo.shtml
826133,6,побрив,вдули_ПОБРИВ_иднск,вдули,поля? Она была родом из Вермланда и думала н,word,lagerlef_s,text_1907_nils_holgerssons_underbara_resa_genom_sverige,http://az.lib.ru/l/lagerlef_s/text_1907_nils_holgerssons_underbara_resa_genom_sverige.shtml
75059,6,умного,лопни_УМНОГО_ризсо,лопни,"упрямо молчал, не отрывая глаз от работы, и ",word,lagerlef_s,text_1904_kristuslegender,http://az.lib.ru/l/lagerlef_s/text_1904_kristuslegender.shtml
56389,6,венком,смоле_ВЕНКОМ_оссвэ,смоле,"волос, -- единственное наследство, какое осужденный мог оставить с",word,lamartin_a_d,text_1847_histoire_des_girondins-2,http://az.lib.ru/l/lamartin_a_d/text_1847_histoire_des_girondins-2.shtml
28225,6,совков,чнасв_СОВКОВ_инкор,инкор,"своему обещанию, великая княгиня отклонила визит императора",word,lamsdorf_w_n,text_1886-1890_dnevniki,http://az.lib.ru/l/lamsdorf_w_n/text_1886-1890_dnevniki.shtml
281805,6,идиоте,донок_ИДИОТЕ_ботвн,донок,"и доносчика и обвиняемаго, то есть бросаютъ о",word,laport_z,text_04_le_voyageur_francois-oldorfo,http://az.lib.ru/l/laport_z/text_04_le_voyageur_francois-oldorfo.shtml
319340,6,копоти,испор_КОПОТИ_иккуп,испор,"Калки. Оное произходитъ отъ Татаръ, изгнанныхъ изъ Китая,",word,laport_z,text_06_le_voyageur_francois-oldorfo,http://az.lib.ru/l/laport_z/text_06_le_voyageur_francois-oldorfo.shtml
273280,6,оклики,колос_ОКЛИКИ_бикзт,колос,"отстаютъ, когда ломаются, и когда измяты будучи, ис",word,laport_z,text_10_le_voyageur_francois-oldorfo,http://az.lib.ru/l/laport_z/text_10_le_voyageur_francois-oldorfo.shtml
7641,6,киоски,возов_КИОСКИ_сермк,возов,кренделяхъ и о смѣшныхъ картузахъ извозчиковъ. Сомнѣнія е,word,lawrentxewa_s_i,text_1900_po_bely_svetu_oldorfo,http://az.lib.ru/l/lawrentxewa_s_i/text_1900_po_bely_svetu_oldorfo.shtml
172495,6,писано,еоогр_ПИСАНО_нисан,нисан,"письма или съ адресомъ, написаннымъ очень неразборчи",word,lawrentxewa_s_i,text_1900_po_bely_svetu_oldorfo,http://az.lib.ru/l/lawrentxewa_s_i/text_1900_po_bely_svetu_oldorfo.shtml
41550,6,поимке,сстое_ПОИМКЕ_мотни,мотни,"преследовало огнем и мечом, как ересь. Мистицизм ",word,lawrow_p_l,text_1859_gegel,http://az.lib.ru/l/lawrow_p_l/text_1859_gegel.shtml
124450,6,прокис,спвис_ПРОКИС_паром,паром,"предварительное расчисление о количестве и сорте провизии, ",word,lazarew_a_p,text_1849_zapiski,http://az.lib.ru/l/lazarew_a_p/text_1849_zapiski.shtml
272420,6,погону,повви_ПОГОНУ_скосу,скосу,понятия о государстве. Основания нашей учебной системы. К,word,lebon_g,text_1908_phsihologia_sozializma,http://az.lib.ru/l/lebon_g/text_1908_phsihologia_sozializma.shtml
136207,6,обдела,впеда_ОБДЕЛА_облит,облит,"он был добр, -- его любезность,-- а он был люб",word,legoff_m,text_1925_ahatole_france,http://az.lib.ru/l/legoff_m/text_1925_ahatole_france.shtml
136243,6,облито,бдела_ОБЛИТО_эпжрб,бдела,"он был любезен, -- и те отдавали этим презр",word,legoff_m,text_1925_ahatole_france,http://az.lib.ru/l/legoff_m/text_1925_ahatole_france.shtml
38522,6,ввести,спину_ВВЕСТИ_бнипк,спину,"веди, веди ее сюда. Такъ и быть. Наст",word,lejkin_n_a,text_1889_v_ozhidanii_nasledstva_oldorfo,http://az.lib.ru/l/lejkin_n_a/text_1889_v_ozhidanii_nasledstva_oldorfo.shtml
85925,6,отопим,описа_ОТОПИМ_чвчвд,описа,"обвѣнчаться тайно отъ папаши и мамаши?.. -- Что вы, чт",word,lejkin_n_a,text_1891_aktery_oldorfo,http://az.lib.ru/l/lejkin_n_a/text_1891_aktery_oldorfo.shtml
185698,7,впаивая,отоов_ВПАИВАЯ_ввожу,ввожу,"вы просите авансомъ, и въ авансѣ я вправѣ вам",word,lejkin_n_a,text_1902_mezh_treh_ogney_oldorfo,http://az.lib.ru/l/lejkin_n_a/text_1902_mezh_treh_ogney_oldorfo.shtml
2878,6,вводом,отпив_ВВОДОМ_оупсм,отпив," Воскресный день. Вотъ онъ съ матерью у обѣдни, стоитъ передъ большимъ темнымъ образомъ съ серебрянымъ вѣнчикомъ, поверхъ котораго навѣшены ленты, и молится, стараясь не глядѣть на образъ. Образъ ему кажется страшнымъ. Дрожь прохватываетъ его, когда онъ взглянетъ на эти густыя морщины и большіе глаза. Онъ старается глядѣть или на полъ, или въ спину стоящаго недалеко отъ него мужика. Медленно идетъ служба, гнусливо поютъ дьячки и прихожане любители. Онъ устал",sentence,lejkin_n_a,text_1871_03_nashi_piterskie_oldorfo,http://az.lib.ru/l/lejkin_n_a/text_1871_03_nashi_piterskie_oldorfo.shtml
1721,6,лишала,алииа_ЛИШАЛА_палам,палам, Лейкину. 20 июня 1890 г. Шилка под Горбицей Н. А. Лейкин -- Чехову. 12 апреля 1892 г. Петербург,sentence,lejkin_n_a,text_0060,http://az.lib.ru/l/lejkin_n_a/text_0060.shtml
24671,6,кротко,боитж_КРОТКО_пироп,пироп,"кстати, рассказал о том, как они помирились",word,lem_c,text_as_you_like_it,http://az.lib.ru/l/lem_c/text_as_you_like_it.shtml
707941,6,пропис,гкяуг_ПРОПИС_попит,попит,послѣдовало распоряженіе о подчиненіи изданія сборниковъ правиламъ ,word,lemke_m_k,text_0020oldorfo,http://az.lib.ru/l/lemke_m_k/text_0020oldorfo.shtml
143233,6,анисом,кипит_АНИСОМ_кппдп,кипит,"а не иначе, складываются отношения между кустарями ",word,lenin_w_i,text_1894_struve,http://az.lib.ru/l/lenin_w_i/text_1894_struve.shtml
358306,6,спокое,сипим_СПОКОЕ_вебпи,сипим,"спасибо"". Проезжая около каждого орудия, Его Величество",word,leonid_m_c,text_1877_dnevnik,http://az.lib.ru/l/leonid_m_c/text_1877_dnevnik.shtml
29623,6,симфиз,ппнкп_СИМФИЗ_палок,палок,"склониться, и мы фрукты и закуски приняли; а",word,leontxew_a_l,text_1762_ajuka_oldorfo,http://az.lib.ru/l/leontxew_a_l/text_1762_ajuka_oldorfo.shtml
119847,6,вносом,ндтдм_ВНОСОМ_хиппи,хиппи,время -- напиши отцу своему обо мне хорошее и ,word,leontxew_k_n,text_0510,http://az.lib.ru/l/leontxew_k_n/text_0510.shtml
157565,6,отвози,единн_ОТВОЗИ_всеоб,всеоб,она так в обществе Зины и всех сесте,word,leontxew_k_n,text_1890_podrugi,http://az.lib.ru/l/leontxew_k_n/text_1890_podrugi.shtml
125556,6,виссон,купен_ВИССОН_ининв,купен,в изнеможении сил своих он не искал нико,word,leontxew_k_n,text_0110,http://az.lib.ru/l/leontxew_k_n/text_0110.shtml
730461,6,кнопов,вксчч_КНОПОВ_скипу,скипу,"кажется, не особенно православный), однако в своей книг",word,leontxew_k_n,text_0700,http://az.lib.ru/l/leontxew_k_n/text_0700.shtml
826906,6,сотряс,нгмнв_СОТРЯС_пивка,пивка,сейчас обратно три рубля; я сам пошлю их в,word,leontxew_k_n,text_1882_pisma,http://az.lib.ru/l/leontxew_k_n/text_1882_pisma.shtml
373957,6,кнопов,вксчч_КНОПОВ_скипе,скипе,"кажется, не особенно Православный) -- однако в своей книг",word,leontxew_k_n,text_1890_pisma,http://az.lib.ru/l/leontxew_k_n/text_1890_pisma.shtml
142178,6,кнопов,вксчч_КНОПОВ_скипе,скипе,"кажется, не особенно Православный) -- однако в своей книг",word,leontxew_k_n,text_1891_perepiska_s_fudelem,http://az.lib.ru/l/leontxew_k_n/text_1891_perepiska_s_fudelem.shtml
28607,7,скепсис,ездят_СКЕПСИС_лкмфэ,ездят,"страны, куда ее привез случай или скорее - любовь к м",word,lepelletxe_e,text_0090,http://az.lib.ru/l/lepelletxe_e/text_0090.shtml
2863,6,вносит,васил_ВНОСИТ_джсна,васил,в народе осталось. Сколько их там... далеко. Жд,word,lerner_n_o,text_1905_poe,http://az.lib.ru/l/lerner_n_o/text_1905_poe.shtml
115369,6,скосов,твкнт_СКОСОВ_самбо,самбо,"свете, как обещали священники, ожидало всех скряг, а м",word,leru_g,text_0010,http://az.lib.ru/l/leru_g/text_0010.shtml
155340,6,вкусно,ррктс_ВКУСНО_синод,синод,"в конце улицы, с набережной откликнулись свистом --",word,leru_g,text_1912_l_epouse_du_soleil,http://az.lib.ru/l/leru_g/text_1912_l_epouse_du_soleil.shtml
671880,6,обедая,пзсцн_ОБЕДАЯ_сипла,сипла,"Один был еврей, другой араб. Я считал их ",word,lesazh_a,text_1735_l-histoire_de_gil_blas_de_santillane,http://az.lib.ru/l/lesazh_a/text_1735_l-histoire_de_gil_blas_de_santillane.shtml
475032,6,свинке,скоси_СВИНКЕ_озэми,скоси,"со всеми именами, но Кишенский ей отказал. -",word,leskow_n_s,text_1870_na_nozhah,http://az.lib.ru/l/leskow_n_s/text_1870_na_nozhah.shtml
158248,6,припек,папин_ПРИПЕК_тчовс,папин,"Петинькой руководствовать и привела его к тому, что ",word,leskow_n_s,text_1891_polunoshniki,http://az.lib.ru/l/leskow_n_s/text_1891_polunoshniki.shtml
2384,6,поддам,рдпнк_ПОДДАМ_водно,водно," Пироги изготовлялись по скоромным дням с творогом и печенкою, а по постным -- с кашею и горохом; вдова выносила их в ночвах (*3) на площадь и продавала по медному пятаку за штуку. От прибыли своего пирожного производства она питала себя и сына, которого отдала в науку ""мастерице""; мастерица научила Алексашку тому, что сама знала. Дальнейшую же, более серьезную науку преподал ему дьяк с косою и с кожаным карманом, в коем у него без всякой табакерки содержался нюхательный порошок для известного употребления. Дьяк, ""отучив"" Алексашку, взял горшок каши за выучку, и с этим вдовин сын пошел в люди добывать себе хлеб-соль и все определенные для него блага мира. Алексашке тогда было четырнадцать лет, и в этом возрасте его можно отрекомендовать читателю. Молодой Рыжов породою удался в мать: он был рослый, плечистый, -- почти атлет, необъятной силы и несокрушимого здоровья. В свои от",sentence,leskow_n_s,text_1879_odnodum,http://az.lib.ru/l/leskow_n_s/text_1879_odnodum.shtml
2825,6,паневе,лкпвс_ПАНЕВЕ_оникс,оникс,"праведных, а надежда его все еще остается н",word,leskow_n_s,text_0115,http://az.lib.ru/l/leskow_n_s/text_0115.shtml
7523,6,полицу,мсдос_ПОЛИЦУ_епики,епики,порочащих отдельных лиц или целые учреждения. ...Евген. Поп,word,leskow_n_s,text_0117-2,http://az.lib.ru/l/leskow_n_s/text_0117-2.shtml
87118,6,воспит,хсидк_ВОСПИТ_помин,помин,"видит она самодовольную пошлость и торжествующую подлость, ",word,letkowa_e_p,text_1898_chudachka,http://az.lib.ru/l/letkowa_e_p/text_1898_chudachka.shtml
